Beijing391_Extendedprimers_cn:5_125bp_100x,577,13,5,4.41951219512
Beijing391_Extendedprimers_cn:5_125bp_100x,1955,14,5,4.24888888889
Beijing391_Extendedprimers_cn:5_125bp_100x,2163b,15,5,5.98484848485
Beijing391_Extendedprimers_cn:5_125bp_100x,2165,16,5,6.57476635514
Beijing391_Extendedprimers_cn:5_125bp_100x,2347,17,5,4.79910714286
Beijing391_Extendedprimers_cn:5_125bp_100x,2401,18,5,5.12745098039
Beijing391_Extendedprimers_cn:5_125bp_100x,2461,19,5,4.67661691542
Beijing391_Extendedprimers_cn:5_125bp_100x,3171,20,5,5.88725490196
Beijing391_Extendedprimers_cn:5_125bp_100x,3690,21,5,4.27027027027
Beijing391_Extendedprimers_cn:5_125bp_100x,4052,22,5,11.009478673
Beijing391_Extendedprimers_cn:5_125bp_100x,4156,23,5,4.75126903553
Beijing391_Extendedprimers_cn:2_125bp_50x,154,0,2,1.8679245283
Beijing391_Extendedprimers_cn:2_125bp_50x,580,1,2,3.85897435897
Beijing391_Extendedprimers_cn:2_125bp_50x,960,2,2,3.56481481481
Beijing391_Extendedprimers_cn:2_125bp_50x,1644,3,2,2.33663366337
Beijing391_Extendedprimers_cn:2_125bp_50x,2059,4,2,4.11458333333
Beijing391_Extendedprimers_cn:2_125bp_50x,2531,5,2,1.90990990991
Beijing391_Extendedprimers_cn:2_125bp_50x,2687,6,2,3.15238095238
Beijing391_Extendedprimers_cn:2_125bp_50x,2996,7,2,4.06593406593
Beijing391_Extendedprimers_cn:2_125bp_50x,3007,8,2,1.4125
Beijing391_Extendedprimers_cn:2_125bp_50x,3192,9,2,4.06
Beijing391_Extendedprimers_cn:2_125bp_50x,4348,10,2,2.1376146789
Beijing391_Extendedprimers_cn:2_125bp_50x,802,11,2,3.36470588235
Beijing391_Extendedprimers_cn:2_125bp_50x,424,12,2,2.30666666667
Beijing391_Extendedprimers_cn:2_125bp_50x,577,13,2,1.78181818182
Beijing391_Extendedprimers_cn:2_125bp_50x,1955,14,2,1.56140350877
Beijing391_Extendedprimers_cn:2_125bp_50x,2163b,15,2,3.2962962963
Beijing391_Extendedprimers_cn:2_125bp_50x,2165,16,2,2.29166666667
Beijing391_Extendedprimers_cn:2_125bp_50x,2347,17,2,2.26168224299
Beijing391_Extendedprimers_cn:2_125bp_50x,2401,18,2,2.6835443038
Beijing391_Extendedprimers_cn:2_125bp_50x,2461,19,2,1.56976744186
Beijing391_Extendedprimers_cn:2_125bp_50x,3171,20,2,4.13698630137
Beijing391_Extendedprimers_cn:2_125bp_50x,3690,21,2,1.57142857143
Beijing391_Extendedprimers_cn:2_125bp_50x,4052,22,2,4.16483516484
Beijing391_Extendedprimers_cn:2_125bp_50x,4156,23,2,1.73333333333
Beijing391_Extendedprimers_cn:4_125bp_50x,154,0,4,3.79120879121
Beijing391_Extendedprimers_cn:4_125bp_50x,580,1,4,5.91743119266
Beijing391_Extendedprimers_cn:4_125bp_50x,960,2,4,6.89719626168
Beijing391_Extendedprimers_cn:4_125bp_50x,1644,3,4,4.15789473684
Beijing391_Extendedprimers_cn:4_125bp_50x,2059,4,4,6.54368932039
Beijing391_Extendedprimers_cn:4_125bp_50x,2531,5,4,3.5
Beijing391_Extendedprimers_cn:4_125bp_50x,2687,6,4,7.0
Beijing391_Extendedprimers_cn:4_125bp_50x,2996,7,4,7.83505154639
Beijing391_Extendedprimers_cn:4_125bp_50x,3007,8,4,3.55555555556
Beijing391_Extendedprimers_cn:4_125bp_50x,3192,9,4,6.72727272727
Beijing391_Extendedprimers_cn:4_125bp_50x,4348,10,4,4.19512195122
Beijing391_Extendedprimers_cn:4_125bp_50x,802,11,4,4.27358490566
Beijing391_Extendedprimers_cn:4_125bp_50x,424,12,4,3.15384615385
Beijing391_Extendedprimers_cn:4_125bp_50x,577,13,4,4.14782608696
Beijing391_Extendedprimers_cn:4_125bp_50x,1955,14,4,3.72727272727
Beijing391_Extendedprimers_cn:4_125bp_50x,2163b,15,4,4.90217391304
Beijing391_Extendedprimers_cn:4_125bp_50x,2165,16,4,5.17647058824
Beijing391_Extendedprimers_cn:4_125bp_50x,2347,17,4,6.26373626374
Beijing391_Extendedprimers_cn:4_125bp_50x,2401,18,4,3.82258064516
Beijing391_Extendedprimers_cn:4_125bp_50x,2461,19,4,4.26829268293
Beijing391_Extendedprimers_cn:4_125bp_50x,3171,20,4,4.90099009901
Beijing391_Extendedprimers_cn:4_125bp_50x,3690,21,4,2.66949152542
Beijing391_Extendedprimers_cn:4_125bp_50x,4052,22,4,10.8666666667
Beijing391_Extendedprimers_cn:4_125bp_50x,4156,23,4,3.25833333333
Beijing391_Extendedprimers_cn:3_125bp_50x,154,0,3,3.35555555556
Beijing391_Extendedprimers_cn:3_125bp_50x,580,1,3,3.83673469388
Beijing391_Extendedprimers_cn:3_125bp_50x,960,2,3,6.12903225806
Beijing391_Extendedprimers_cn:3_125bp_50x,1644,3,3,3.30357142857
Beijing391_Extendedprimers_cn:3_125bp_50x,2059,4,3,5.4
Beijing391_Extendedprimers_cn:3_125bp_50x,2531,5,3,2.96808510638
Beijing391_Extendedprimers_cn:3_125bp_50x,2687,6,3,3.80582524272
Beijing391_Extendedprimers_cn:3_125bp_50x,2996,7,3,4.53982300885
Beijing391_Extendedprimers_cn:3_125bp_50x,3007,8,3,2.43689320388
Beijing391_Extendedprimers_cn:3_125bp_50x,3192,9,3,5.64356435644
Beijing391_Extendedprimers_cn:3_125bp_50x,4348,10,3,3.0625
Beijing391_Extendedprimers_cn:3_125bp_50x,802,11,3,3.7
Beijing391_Extendedprimers_cn:3_125bp_50x,424,12,3,2.6320754717
Beijing391_Extendedprimers_cn:3_125bp_50x,577,13,3,3.26966292135
Beijing391_Extendedprimers_cn:3_125bp_50x,1955,14,3,2.13513513514
Beijing391_Extendedprimers_cn:3_125bp_50x,2163b,15,3,4.56164383562
Beijing391_Extendedprimers_cn:3_125bp_50x,2165,16,3,3.49523809524
Beijing391_Extendedprimers_cn:3_125bp_50x,2347,17,3,4.12359550562
Beijing391_Extendedprimers_cn:3_125bp_50x,2401,18,3,2.80952380952
Beijing391_Extendedprimers_cn:3_125bp_50x,2461,19,3,2.56363636364
Beijing391_Extendedprimers_cn:3_125bp_50x,3171,20,3,4.98888888889
Beijing391_Extendedprimers_cn:3_125bp_50x,3690,21,3,2.85436893204
Beijing391_Extendedprimers_cn:3_125bp_50x,4052,22,3,5.71153846154
Beijing391_Extendedprimers_cn:3_125bp_50x,4156,23,3,2.97916666667
Beijing391_Extendedprimers_cn:1_125bp_50x,154,0,1,0.810810810811
Beijing391_Extendedprimers_cn:1_125bp_50x,580,1,1,0.965217391304
Beijing391_Extendedprimers_cn:1_125bp_50x,960,2,1,1.6017699115
Beijing391_Extendedprimers_cn:1_125bp_50x,1644,3,1,1.01754385965
Beijing391_Extendedprimers_cn:1_125bp_50x,2059,4,1,2.65555555556
Beijing391_Extendedprimers_cn:1_125bp_50x,2531,5,1,0.602040816327
Beijing391_Extendedprimers_cn:1_125bp_50x,2687,6,1,1.57851239669
Beijing391_Extendedprimers_cn:1_125bp_50x,2996,7,1,1.47863247863
Beijing391_Extendedprimers_cn:1_125bp_50x,3007,8,1,0.448275862069
Beijing391_Extendedprimers_cn:1_125bp_50x,3192,9,1,1.72413793103
Beijing391_Extendedprimers_cn:1_125bp_50x,4348,10,1,0.60824742268
Beijing391_Extendedprimers_cn:1_125bp_50x,802,11,1,1.25714285714
Beijing391_Extendedprimers_cn:1_125bp_50x,424,12,1,0.563218390805
Beijing391_Extendedprimers_cn:1_125bp_50x,577,13,1,0.707070707071
Beijing391_Extendedprimers_cn:1_125bp_50x,1955,14,1,0.75
Beijing391_Extendedprimers_cn:1_125bp_50x,2163b,15,1,0.794392523364
Beijing391_Extendedprimers_cn:1_125bp_50x,2165,16,1,0.930693069307
Beijing391_Extendedprimers_cn:1_125bp_50x,2347,17,1,1.44660194175
Beijing391_Extendedprimers_cn:1_125bp_50x,2401,18,1,0.681415929204
Beijing391_Extendedprimers_cn:1_125bp_50x,2461,19,1,0.45871559633
Beijing391_Extendedprimers_cn:1_125bp_50x,3171,20,1,2.12048192771
Beijing391_Extendedprimers_cn:1_125bp_50x,3690,21,1,0.578947368421
Beijing391_Extendedprimers_cn:1_125bp_50x,4052,22,1,1.26271186441
Beijing391_Extendedprimers_cn:1_125bp_50x,4156,23,1,0.764705882353
Beijing391_Extendedprimers_cn:5_125bp_50x,154,0,5,4.33663366337
Beijing391_Extendedprimers_cn:5_125bp_50x,580,1,5,6.34210526316
Beijing391_Extendedprimers_cn:5_125bp_50x,960,2,5,10.0927835052
Beijing391_Extendedprimers_cn:5_125bp_50x,1644,3,5,7.11904761905
Beijing391_Extendedprimers_cn:5_125bp_50x,2059,4,5,9.1511627907
Beijing391_Extendedprimers_cn:5_125bp_50x,2531,5,5,4.40217391304
Beijing391_Extendedprimers_cn:5_125bp_50x,2687,6,5,6.78
Beijing391_Extendedprimers_cn:5_125bp_50x,2996,7,5,9.12264150943
Beijing391_Extendedprimers_cn:5_125bp_50x,3007,8,5,4.66666666667
Beijing391_Extendedprimers_cn:5_125bp_50x,3192,9,5,9.21428571429
Beijing391_Extendedprimers_cn:5_125bp_50x,4348,10,5,6.08163265306
Beijing391_Extendedprimers_cn:5_125bp_50x,802,11,5,8.08139534884
Beijing391_Extendedprimers_cn:5_125bp_50x,424,12,5,4.15044247788
Beijing391_Extendedprimers_cn:5_125bp_50x,577,13,5,4.34615384615
Beijing391_Extendedprimers_cn:5_125bp_50x,1955,14,5,4.40217391304
Beijing391_Extendedprimers_cn:5_125bp_50x,2163b,15,5,7.92857142857
Beijing391_Extendedprimers_cn:5_125bp_50x,2165,16,5,6.3431372549
Beijing391_Extendedprimers_cn:5_125bp_50x,2347,17,5,5.14406779661
Beijing391_Extendedprimers_cn:5_125bp_50x,2401,18,5,4.4954954955
Beijing391_Extendedprimers_cn:5_125bp_50x,2461,19,5,4.66363636364
Beijing391_Extendedprimers_cn:5_125bp_50x,3171,20,5,6.08910891089
Beijing391_Extendedprimers_cn:5_125bp_50x,3690,21,5,4.59139784946
Beijing391_Extendedprimers_cn:5_125bp_50x,4052,22,5,10.4835164835
Beijing391_Extendedprimers_cn:5_125bp_50x,4156,23,5,4.86607142857
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,154,0,2,1.58201058201
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,580,1,2,2.87906976744
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,960,2,2,3.27699530516
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,1644,3,2,2.30964467005
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,2059,4,2,3.13362068966
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,2531,5,2,1.85279187817
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,2687,6,2,3.35978835979
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,2996,7,2,3.35294117647
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,3007,8,2,1.54090909091
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,3192,9,2,3.71568627451
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,4348,10,2,1.76439790576
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,802,11,2,2.17307692308
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,424,12,2,1.39069767442
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,577,13,2,2.0582010582
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,1955,14,2,1.53233830846
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,2163b,15,2,2.06818181818
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,2165,16,2,2.56074766355
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,2347,17,2,2.87894736842
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,2401,18,2,1.53773584906
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,2461,19,2,1.86384976526
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,3171,20,2,3.12060301508
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,3690,21,2,1.68899521531
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,4052,22,2,3.76036866359
Beijing-like1104_Extendedprimers_cn:2_125bp_100x,4156,23,2,1.52830188679
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,154,0,4,3.20560747664
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,580,1,4,5.77403846154
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,960,2,4,7.82722513089
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,1644,3,4,5.23469387755
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,2059,4,4,7.09604519774
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,2531,5,4,3.74285714286
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,2687,6,4,4.70283018868
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,2996,7,4,7.71978021978
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,3007,8,4,3.08658008658
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,3192,9,4,7.4
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,4348,10,4,4.0101010101
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,802,11,4,5.07608695652
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,424,12,4,4.01675977654
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,577,13,4,4.31413612565
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,1955,14,4,3.72164948454
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,2163b,15,4,4.95454545455
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,2165,16,4,5.04186046512
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,2347,17,4,4.60930232558
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,2401,18,4,4.35393258427
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,2461,19,4,4.05789473684
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,3171,20,4,5.06285714286
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,3690,21,4,3.99029126214
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,4052,22,4,7.21759259259
Beijing-like1104_Extendedprimers_cn:4_125bp_100x,4156,23,4,3.87562189055
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,154,0,5,5.6179245283
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,580,1,5,7.30660377358
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,960,2,5,10.1193181818
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,1644,3,5,6.1724137931
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,2059,4,5,7.92307692308
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,2531,5,5,4.48401826484
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,2687,6,5,6.42233009709
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,2996,7,5,9.59685863874
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,3007,8,5,5.06282722513
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,3192,9,5,10.3586956522
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,4348,10,5,4.67757009346
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,802,11,5,6.49438202247
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,424,12,5,4.26732673267
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,577,13,5,5.34020618557
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,1955,14,5,4.15283842795
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,2163b,15,5,6.26960784314
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,2165,16,5,6.595
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,2347,17,5,6.96111111111
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,2401,18,5,4.47747747748
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,2461,19,5,4.11872146119
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,3171,20,5,6.82417582418
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,3690,21,5,4.85875706215
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,4052,22,5,12.5
Beijing-like1104_Extendedprimers_cn:5_125bp_100x,4156,23,5,4.80693069307
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,154,0,1,0.97311827957
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,580,1,1,1.4476744186
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,960,2,1,1.75384615385
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,1644,3,1,1.58579881657
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,2059,4,1,2.25128205128
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,2531,5,1,0.517412935323
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,2687,6,1,1.93048128342
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,2996,7,1,1.65829145729
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,3007,8,1,0.715189873418
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,3192,9,1,1.90862944162
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,4348,10,1,0.679425837321
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,802,11,1,1.04435483871
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,424,12,1,0.589743589744
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,577,13,1,0.890829694323
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,1955,14,1,0.512315270936
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,2163b,15,1,0.926940639269
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,2165,16,1,1.10666666667
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,2347,17,1,1.51794871795
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,2401,18,1,0.591133004926
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,2461,19,1,0.653153153153
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,3171,20,1,2.25628140704
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,3690,21,1,0.683333333333
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,4052,22,1,1.85567010309
Beijing-like1104_Extendedprimers_cn:1_125bp_100x,4156,23,1,0.756756756757
Beijing-like1104_Extendedprimers_cn:3_125bp_100x,154,0,3,2.3257918552
Beijing-like1104_Extendedprimers_cn:3_125bp_100x,580,1,3,4.57458563536
Beijing-like1104_Extendedprimers_cn:3_125bp_100x,960,2,3,5.43367346939
Beijing-like1104_Extendedprimers_cn:3_125bp_100x,1644,3,3,3.71100917431
Beijing-like1104_Extendedprimers_cn:3_125bp_100x,2059,4,3,4.79047619048
Beijing-like1104_Extendedprimers_cn:3_125bp_100x,2531,5,3,2.54761904762
Beijing-like1104_Extendedprimers_cn:3_125bp_100x,2687,6,3,4.51295336788
Beijing-like1104_Extendedprimers_cn:3_125bp_100x,2996,7,3,4.90566037736
Beijing-like1104_Extendedprimers_cn:3_125bp_100x,3007,8,3,2.39336492891
